Date,XOM,CVX,COP,SLB,EOG,MPC,PSX,VLO,WMB,BKR,OXY,HES,HAL,KMI,MRO,PXD,APA,DVN,FANG,FTI,NOV,MUR,OKE,HP,NBR,MTDR,RIG,SWN,AR,CHK,CNX,CRK,SM,RRC,GPOR,CPE,SBOW,REI,TPL,OVV,WES,PAA,HESM,ENLC,ETRN,AM
2021-05-18,60.43000031,106.1800003,57.29000092,33.06999969,82.97000122,60.33000183,86.76000214,79.58000183,26.32999992,25.80999947,25.87000084,84.79000092,23.29000092,18.70999908,11.93000031,158.3699951,21.67000008,26.23999977,80.0,8.319999695,17.43000031,20.95999908,53.97999954,29.77000046,99.16999817,29.38999939,4.03000021,5.380000114,12.52000046,51.29999924,14.05000019,6.019999981,18.51000023,13.86999989,72.94999695,38.02999878,16.23999977,2.359999895,1571.800049,25.96999931,21.34000015,10.34000015,24.53000069,4.989999771,8.649999619,9.989999771
2021-05-19,58.97999954,103.1999969,55.58000183,32.0,80.54000092,59.54999924,85.73000336,77.27999878,26.03000069,25.22999954,25.06999969,82.73000336,22.54000092,18.46999931,11.60999966,153.0899963,20.81999969,25.28000069,77.91999817,8.220000267,16.5,20.65999985,52.86000061,28.79999924,96.5,28.84000015,3.819999933,5.320000172,12.92000008,51.0,13.94999981,5.900000095,17.18000031,14.02999973,68.01000214,36.25999832,15.5,2.289999962,1514.709961,25.25,20.60000038,10.14000034,24.09000015,4.800000191,8.430000305,9.899999619
2021-05-20,58.84000015,103.5599976,55.38999939,31.77000046,80.51999664,59.66999817,85.09999847,76.98999786,26.34000015,25.38999939,24.95000076,81.95999908,22.37999916,18.70000076,11.52999973,150.6499939,20.62999916,25.26000023,76.52999878,8.159999847,16.21999931,20.98999977,53.68999863,28.71999931,95.37000275,28.72999954,3.720000029,5.269999981,12.72000027,50.49000168,14.10999966,5.869999886,17.40999985,14.01000023,66.05000305,36.65000153,15.0,2.200000048,1550.0,25.18000031,21.18000031,10.40999985,24.89999962,4.940000057,8.770000458,10.0
2021-05-21,58.91999817,104.1200027,55.65000153,31.95000076,80.06999969,59.59000015,84.29000092,77.19999695,26.38999939,25.54000092,25.12000084,81.94000244,22.45999908,18.71999931,11.60000038,150.7200012,20.88999939,25.35000038,76.30999756,8.210000038,16.17000008,20.95000076,53.25999832,28.89999962,97.41000366,28.87000084,3.819999933,5.409999847,12.76000023,50.43000031,14.09000015,5.889999866,17.38999939,14.07999992,63.59000015,36.68000031,15.5,2.220000029,1540.0,24.85000038,20.67000008,10.32999992,24.78000069,5.0,8.670000076,9.979999542
2021-05-24,59.61000061,105.5999985,56.09999847,31.70000076,80.13999939,60.72999954,85.51000214,78.30999756,26.51000023,25.14999962,25.44000053,84.19000244,22.51000023,18.82999992,11.97000027,151.6399994,20.87999916,25.95000076,77.30000305,8.109999657,16.29000092,21.90999985,54.13999939,28.62999916,99.43000031,29.54000092,3.849999905,5.429999828,12.73999977,50.54999924,13.90999985,5.769999981,18.13999939,14.0,63.0,38.22000122,15.98999977,2.180000067,1506.439941,25.88999939,20.72999954,10.5,25.06999969,4.960000038,8.460000038,9.760000229
2021-05-25,58.25999832,103.8700027,54.88000107,31.23999977,78.68000031,60.00999832,83.23000336,77.33000183,25.94000053,24.13999939,24.62000084,82.43000031,21.94000053,18.54000092,11.65999985,148.3200073,19.94000053,25.79999924,75.48000336,8.039999962,15.98999977,20.70000076,52.65999985,27.56999969,93.48000336,28.84000015,3.630000114,5.150000095,12.27999973,50.43999863,13.35000038,5.579999924,17.54000092,13.47999954,61.79999924,36.86999893,15.5,2.079999924,1486.119995,25.17000008,20.20000076,10.43999958,24.79000092,4.840000153,8.25,9.699999809
2021-05-26,58.93999863,104.1200027,55.41999817,31.54999924,79.59999847,60.79999924,83.37000275,79.08999634,26.02000046,24.17000008,25.29000092,84.0,22.28000069,18.35000038,11.89999962,150.2899933,20.47999954,26.40999985,78.29000092,8.199999809,16.06999969,21.29000092,52.50999832,28.12000084,97.61000061,30.30999947,3.769999981,5.25,12.68000031,52.79999924,13.77000046,5.670000076,18.88999939,13.71000004,61.20999908,37.86000061,15.65999985,2.160000086,1468.5,26.55999947,21.0,10.5,25.46999931,4.75,8.260000229,9.649999619
2021-05-27,58.56000137,103.0100021,55.52999878,31.34000015,80.33000183,61.40000153,84.41000366,80.79000092,26.29999924,24.34000015,26.06999969,85.19000244,22.52000046,18.26000023,12.09000015,151.9400024,20.82999992,26.64999962,79.33999634,8.670000076,16.23999977,21.69000053,52.79999924,28.85000038,99.79000092,30.29000092,3.869999886,5.329999924,12.92000008,52.95000076,13.56999969,5.570000172,19.89999962,13.5,62.22999954,39.11999893,17.04000092,2.220000029,1465.699951,26.56999969,20.28000069,10.60999966,25.47999954,4.869999886,8.279999733,9.850000381
2021-05-28,58.36999893,103.7900009,55.74000168,31.32999992,80.33999634,61.79999924,84.22000122,80.40000153,26.34000015,24.39999962,25.95999908,83.81999969,22.45000076,18.34000015,12.10999966,152.1900024,20.79999924,26.55999947,80.06999969,8.590000153,16.12000084,21.69000053,52.74000168,28.25,93.62000275,30.63999939,3.779999971,5.170000076,12.90999985,52.79999924,13.61999989,5.630000114,19.89999962,13.56000042,62.5,38.47000122,16.60000038,2.25,1453.119995,26.62999916,19.97999954,10.52999973,25.46999931,4.880000114,8.239999771,9.600000381
2021-06-01,60.45999908,106.6500015,58.27000046,32.93000031,84.58999634,62.5,86.84999847,82.18000031,26.88999939,25.52000046,28.46999931,87.76999664,23.34000015,18.51000023,13.76000023,161.4400024,23.05999947,30.20000076,86.61000061,8.970000267,16.95999908,23.72999954,53.77000046,30.05999947,108.1500015,32.36000061,4.050000191,5.75,13.44999981,54.88000107,14.13000011,6.079999924,22.48999977,14.76000023,63.52999878,43.13999939,18.72999954,2.579999924,1499.040039,29.11000061,20.52000046,10.96000004,24.89999962,5.090000153,9.050000191,10.13000011
2021-06-02,60.93999863,108.0800018,58.99000168,35.45999908,85.26999664,62.97999954,89.62000275,84.38999939,27.29000092,26.27000046,29.22999954,88.40000153,24.35000038,18.77000046,13.89000034,166.5800018,23.52000046,30.79999924,86.44000244,9.890000343,17.44000053,24.48999977,54.25,32.34999847,124.4499969,32.43999863,4.429999828,5.579999924,13.01000023,53.41999817,14.18999958,6.139999866,24.26000023,14.97999954,63.5,48.25999832,19.32999992,2.75,1490.619995,29.61000061,20.87000084,11.27000046,25.70999908,5.309999943,8.819999695,10.06999969
2021-06-03,61.18000031,107.5899963,59.47000122,36.52000046,86.80999756,63.25999832,89.20999908,83.31999969,27.62000084,25.86000061,29.28000069,87.5,24.70000076,18.77000046,13.80000019,170.1000061,23.26000023,31.17000008,86.51999664,10.31000042,17.68000031,24.25,53.72000122,33.02999878,118.0899963,33.38999939,4.519999981,5.550000191,13.06000042,53.47999954,14.14999962,6.25,23.68000031,14.40999985,63.59999847,47.02999878,19.79999924,2.710000038,1470.0,30.62999916,20.92000008,11.30000019,25.59000015,6.0,8.949999809,9.949999809
2021-06-04,61.45000076,108.4499969,59.84999847,36.41999817,87.45999908,63.66999817,91.48000336,83.23999786,27.95000076,26.02000046,29.13999939,88.91999817,24.71999931,18.78000069,13.80000019,170.3000031,23.42000008,31.65999985,85.81999969,10.40999985,17.65999985,24.19000053,53.95000076,33.49000168,121.1299973,32.93999863,4.420000076,5.400000095,13.03999996,54.43000031,14.11999989,5.949999809,23.76000023,14.22999954,63.54999924,47.75999832,19.04000092,2.730000019,1486.339966,30.92000008,21.10000038,11.32999992,25.81999969,6.0,9.050000191,9.93999958
2021-06-07,61.04999924,107.75,59.81000137,35.83000183,87.02999878,63.34000015,92.41000366,82.69000244,28.22999954,25.94000053,29.15999985,89.05000305,24.29999924,18.77000046,13.68000031,170.7100067,23.42000008,30.92000008,87.19000244,10.30000019,17.38999939,24.04000092,55.16999817,32.5,114.4199982,32.74000168,4.03000021,5.46999979,13.47000027,55.54000092,14.36999989,5.900000095,23.14999962,14.53999996,62.16999817,47.88000107,19.15999985,2.549999952,1507.0,31.60000038,21.69000053,11.61999989,26.32999992,6.079999924,9.159999847,10.25
2021-06-08,62.13000107,108.7300034,60.47000122,35.90000153,87.38999939,64.08999634,92.55999756,83.26000214,28.17000008,25.95000076,29.19000053,90.18000031,24.40999985,18.79999924,13.59000015,169.4400024,23.13999939,30.85000038,89.63999939,10.60000038,17.53000069,23.88999939,55.77999878,32.88999939,113.1500015,33.59000015,4.150000095,5.539999962,13.61999989,55.50999832,14.64999962,6.050000191,22.70999908,15.17000008,61.79000092,48.86999893,19.17000008,2.599999905,1532.829956,31.76000023,22.01000023,12.06999969,26.0,5.940000057,9.470000267,10.5
2021-06-09,62.65000153,107.7799988,59.68000031,35.75999832,85.80999756,63.61000061,92.44999695,81.93000031,28.12999916,25.80999947,28.35000038,88.87999725,24.26000023,18.82999992,13.35999966,167.75,22.84000015,29.93000031,88.27999878,10.47999954,17.19000053,23.46999931,54.84000015,32.88000107,111.7900009,33.47000122,4.159999847,5.53000021,13.73999977,55.43000031,14.43999958,6.019999981,22.68000031,15.26000023,62.97000122,50.63000107,19.90999985,2.579999924,1522.0,30.95000076,22.04000092,12.07999992,25.95000076,5.849999905,9.420000076,10.30000019
2021-06-10,62.75,108.4100037,60.16999817,34.93999863,86.16999817,63.43999863,91.63999939,81.94000244,27.70999908,25.51000023,28.32999992,89.02999878,23.90999985,19.0,13.47000027,163.1300049,22.68000031,29.38999939,86.98999786,10.10000038,16.90999985,23.57999992,54.77999878,32.65999985,110.3899994,33.04999924,4.019999981,5.579999924,13.30000019,55.58000183,14.60000038,6.230000019,21.54000092,15.39000034,63.59999847,48.24000168,21.09000015,2.480000019,1491.98999,30.54999924,22.68000031,12.10999966,25.88999939,6.230000019,9.489999771,10.35999966
2021-06-11,62.16999817,107.9100037,59.97000122,34.88999939,85.44000244,63.18000031,90.97000122,81.29000092,27.79000092,25.90999985,28.32999992,89.68000031,24.03000069,19.13999939,13.46000004,162.8999939,22.62999916,29.29000092,87.26999664,10.13000011,16.93000031,23.70999908,55.06000137,32.97999954,117.3300018,33.63999939,4.059999943,5.710000038,14.10000038,56.22000122,14.75,6.599999905,21.73999977,16.02000046,65.75,48.95999908,22.63999939,2.630000114,1530.0,31.40999985,22.46999931,12.09000015,26.01000023,6.25,9.56000042,10.52000046
2021-06-14,62.06999969,107.9700012,60.31000137,34.04999924,84.86000061,62.99000168,91.44000244,81.94999695,27.52000046,24.73999977,28.28000069,88.66999817,23.60000038,18.84000015,13.42000008,162.1300049,22.42000008,28.97999954,86.44000244,9.840000153,16.80999947,23.64999962,55.43999863,33.11999893,117.0,33.13999939,4.039999962,5.440000057,13.73999977,55.83000183,14.59000015,6.440000057,21.37999916,15.39999962,65.73000336,47.75999832,23.79999924,2.640000105,1498.0,30.47999954,22.65999985,12.27999973,26.89999962,6.409999847,9.510000229,10.25
2021-06-15,64.33000183,110.3000031,61.16999817,34.18999863,85.59999847,63.66999817,92.09999847,82.30000305,27.75,24.95000076,29.20000076,90.66000366,24.19000053,19.03000069,13.84000015,162.0899963,22.86000061,29.60000038,90.84999847,9.960000038,17.51000023,24.52000046,55.97999954,34.54000092,126.3399963,34.27999878,4.210000038,5.53000021,13.84000015,55.95999908,14.72999954,6.480000019,22.65999985,15.55000019,66.69999695,50.24000168,24.0,2.940000057,1539.5,31.56999969,22.75,12.13000011,27.43000031,6.570000172,9.619999886,10.31000042
2021-06-16,64.09999847,109.6699982,61.13000107,34.04000092,84.70999908,63.27999878,90.73999786,81.45999908,27.46999931,24.70000076,30.54000092,88.51999664,24.10000038,18.85000038,13.65999985,161.4100037,22.56999969,29.05999947,90.37000275,9.739999771,17.20999908,24.67000008,57.02000046,34.79000092,122.9800034,33.52999878,4.190000057,5.489999771,13.93000031,54.09000015,14.52999973,6.519999981,22.47999954,15.26000023,65.09999847,51.18999863,23.92000008,3.049999952,1564.0,31.73999977,23.35000038,12.10000038,27.38999939,6.539999962,9.510000229,10.48999977
2021-06-17,61.99000168,107.0699997,59.00999832,32.47000122,81.43000031,60.95999908,86.66000366,78.58000183,26.93000031,23.97999954,28.21999931,85.62999725,22.71999931,18.30999947,12.89000034,157.5,21.12999916,27.59000015,86.88999939,9.199999809,16.03000069,23.23999977,54.15999985,32.04000092,117.2099991,32.61999893,3.869999886,5.050000191,13.13000011,53.75999832,13.78999996,6.400000095,21.06999969,14.13000011,64.26999664,47.99000168,23.51000023,2.789999962,1509.869995,29.48999977,22.03000069,11.36999989,25.72999954,6.070000172,9.090000153,10.09000015
2021-06-18,60.40000153,103.0299988,57.52999878,31.29000092,79.30999756,58.86999893,84.16999817,76.01999664,26.05999947,22.67000008,27.98999977,84.34999847,21.98999977,17.65999985,12.56999969,154.8399963,20.64999962,26.75,86.18000031,8.739999771,15.60999966,23.05999947,53.02000046,31.80999947,116.0100021,31.65999985,3.880000114,4.960000038,13.21000004,53.11000061,13.14999962,6.159999847,20.90999985,14.14000034,62.81999969,48.02999878,23.48999977,2.680000067,1516.920044,28.71999931,21.31999969,11.02000046,25.03000069,5.670000076,8.840000153,9.970000267
2021-06-21,62.59000015,106.0500031,60.45000076,33.11999893,84.98999786,61.04999924,87.34999847,79.98000336,26.75,23.84000015,29.5,90.40000153,23.35000038,18.29000092,13.43999958,161.0899963,22.15999985,28.60000038,91.5,9.359999657,16.28000069,24.93000031,55.59000015,33.18000031,122.1100006,33.91999817,4.210000038,5.25,13.72000027,55.08000183,13.64999962,6.429999828,22.64999962,14.65999985,64.0,53.81999969,25.06999969,2.920000076,1593.449951,30.37999916,22.40999985,11.59000015,25.93000031,6.139999866,9.119999886,10.30000019
2021-06-22,63.79000092,106.4000015,60.79000092,33.02000046,84.94999695,61.34000015,87.97000122,80.98000336,26.72999954,23.88999939,30.01000023,88.62000275,23.48999977,18.20000076,13.47000027,162.2200012,21.95000076,28.54000092,91.33000183,9.170000076,16.26000023,25.0,55.47000122,33.56000137,117.5999985,34.50999832,4.199999809,5.190000057,13.80000019,53.61000061,13.76000023,6.480000019,23.02000046,14.78999996,64.19000244,55.02999878,25.26000023,2.970000029,1590.0,30.68000031,22.20999908,11.60000038,26.07999992,6.230000019,8.819999695,10.17000008
2021-06-23,64.26000214,106.2699966,60.75999832,32.88000107,85.69999695,61.54999924,88.26000214,80.84999847,26.72999954,23.32999992,30.95999908,88.29000092,23.51000023,18.09000015,13.56000042,164.25,21.89999962,29.10000038,91.91000366,9.229999542,15.06000042,24.94000053,55.22999954,33.61999893,118.4400024,36.04999924,4.309999943,5.409999847,14.14000034,52.93000031,14.18000031,6.789999962,24.20999908,15.77000046,64.48000336,56.27999878,25.22999954,3.0,1607.880005,31.31999969,21.85000038,11.47999954,25.70999908,6.199999809,8.75,10.22999954
2021-06-24,64.51999664,107.1399994,61.38999939,33.25999832,86.08999634,62.34000015,89.69000244,81.73000336,26.77000046,23.54999924,31.73999977,88.5,23.79999924,18.23999977,13.85000038,164.1100006,22.26000023,29.73999977,94.25,9.289999962,15.35999966,25.53000069,55.88999939,34.22999954,117.9400024,36.13999939,4.630000114,5.579999924,14.68000031,53.09000015,14.39000034,6.670000076,26.14999962,16.06999969,64.61000061,58.75,25.01000023,2.980000019,1579.719971,31.75,22.14999962,11.38000011,25.72999954,6.269999981,8.770000458,10.35000038
2021-06-25,64.66000366,107.3000031,61.31000137,33.34999847,87.65000153,62.54999924,90.04000092,82.08999634,26.78000069,23.54999924,32.90999985,89.31999969,23.94000053,18.29000092,14.06999969,165.1699982,22.20000076,29.76000023,96.30999756,9.510000229,15.65999985,25.29000092,56.54999924,33.45000076,115.7099991,37.02000046,4.440000057,5.630000114,15.06000042,53.13000107,14.68000031,6.5,26.64999962,16.64999962,64.75,59.31999969,25.47999954,3.150000095,1576.089966,32.86999893,22.03000069,11.18999958,25.45000076,6.170000076,8.670000076,10.53999996
2021-06-28,63.00999832,103.9899979,59.59000015,32.02000046,82.97000122,60.5,85.41999817,77.72000122,26.23999977,22.64999962,31.23999977,86.18000031,22.70999908,17.96999931,13.39000034,160.2400055,21.03000069,28.40999985,92.47000122,9.020000458,14.72000027,23.48999977,55.43999863,32.56000137,111.1200027,34.66999817,4.320000172,5.380000114,14.48999977,51.0,14.13000011,6.510000229,24.48999977,16.23999977,62.52000046,55.27000046,23.35000038,3.00999999,1552.939941,31.62000084,21.37000084,11.17000008,25.11000061,6.070000172,8.520000458,10.14999962
2021-06-29,62.61999893,103.7600021,59.04999924,31.87999916,82.30999756,60.08000183,85.11000061,76.91999817,26.13999939,22.68000031,31.29999924,86.19000244,22.67000008,17.85000038,13.32999992,158.6600037,21.03000069,28.02000046,92.62000275,8.920000076,14.80000019,23.18000031,55.18000031,32.49000168,114.8199997,35.54000092,4.650000095,5.440000057,14.68000031,49.54999924,13.64000034,6.519999981,24.06999969,16.12999916,62.59000015,56.08000183,23.29999924,2.940000057,1560.650024,31.40999985,21.35000038,11.02000046,25.04000092,6.130000114,8.390000343,10.32999992
2021-06-30,63.08000183,104.7399979,60.90000153,32.00999832,83.44000244,60.41999817,85.81999969,78.08000183,26.54999924,22.87000084,31.27000046,87.31999969,23.12000084,18.22999954,13.61999989,162.5200043,21.62999916,29.19000053,93.88999939,9.050000191,15.31999969,23.28000069,55.63999939,32.63000107,114.2399979,36.00999832,4.519999981,5.670000076,15.02999973,51.91999817,13.65999985,6.670000076,24.62999916,16.76000023,64.69999695,57.68999863,23.21999931,2.980000019,1599.73999,31.46999931,21.42000008,11.35999966,25.25,6.389999866,8.510000229,10.39000034
2021-07-01,63.25999832,106.2099991,62.88000107,33.06999969,85.98999786,61.27000046,87.08999634,77.80999756,26.79999924,23.54000092,32.86000061,88.88999939,23.79999924,18.43000031,14.17000008,167.3999939,21.92000008,29.95999908,99.59999847,9.359999657,15.64000034,24.65999985,56.93000031,33.36999893,117.1999969,36.68999863,4.949999809,5.619999886,15.06000042,53.99000168,13.81000042,6.739999771,25.51000023,16.81999969,65.81999969,59.50999832,23.45999908,3.24000001,1615.839966,32.93999863,21.76000023,11.71000004,25.25,6.440000057,8.840000153,10.57999992
2021-07-02,63.16999817,106.0699997,62.75,32.79000092,85.76999664,61.06999969,87.90000153,78.06999969,26.94000053,23.54999924,32.58000183,88.16999817,23.78000069,18.56999969,13.85000038,166.7400055,21.46999931,29.22999954,98.05999756,9.289999962,15.52000046,24.19000053,57.38999939,33.18000031,117.75,35.84999847,5.079999924,5.550000191,14.63000011,54.59000015,13.51000023,6.619999886,25.05999947,16.29999924,64.48999786,57.16999817,24.34000015,3.089999914,1593.0,32.20999908,21.94000053,11.53999996,25.27000046,6.400000095,8.819999695,10.44999981
2021-07-06,61.36999893,103.9899979,60.27999878,31.17000008,83.72000122,58.97000122,84.44999695,74.69999695,26.42000008,22.40999985,30.51000023,85.18000031,22.22999954,18.44000053,13.21000004,160.9600067,20.54000092,27.84000015,91.16999817,8.710000038,14.53999996,22.96999931,56.49000168,31.79000092,109.1200027,34.20000076,4.690000057,5.289999962,14.13000011,53.86000061,13.27999973,6.349999905,23.96999931,15.60999966,63.09000015,55.75,23.69000053,2.960000038,1549.109985,30.19000053,21.62000084,11.06999969,24.95000076,6.199999809,8.529999733,10.27999973
2021-07-07,60.40999985,102.9300003,59.00999832,30.68000031,81.08999634,57.95000076,82.54000092,72.30999756,26.28000069,22.26000023,29.47999954,83.33999634,21.62000084,18.29999924,12.93000031,157.1900024,20.04999924,27.53000069,87.98999786,8.56000042,14.26000023,22.80999947,55.43999863,31.12000084,106.8700027,33.33000183,4.5,5.130000114,13.97999954,54.25999832,13.18999958,6.119999886,22.96999931,15.84000015,63.86000061,52.09999847,22.05999947,2.74000001,1479.329956,29.57999992,20.81999969,10.81999969,24.67000008,6.050000191,8.600000381,10.18999958
2021-07-08,60.13999939,102.5999985,59.20999908,30.53000069,79.88999939,57.45000076,80.79000092,70.26000214,26.23999977,21.96999931,29.65999985,82.59999847,21.61000061,18.17000008,12.94999981,157.2400055,20.03000069,27.76000023,88.19000244,8.489999771,14.18000031,22.75,55.38000107,30.92000008,105.3799973,34.06000137,4.53000021,5.340000153,14.47999954,54.61000061,13.51000023,6.309999943,22.69000053,16.45000076,65.30000305,51.75999832,22.30999947,2.779999971,1460.069946,29.76000023,20.60000038,10.75,24.31999969,6.090000153,8.770000458,10.31000042
2021-07-09,61.22999954,104.0699997,60.13000107,31.19000053,82.58999634,58.68000031,82.69999695,72.30000305,26.70000076,22.72999954,30.23999977,84.01000214,22.37999916,18.67000008,13.26000023,158.0,20.56999969,28.64999962,89.41999817,8.640000343,15.02999973,23.54000092,57.52000046,32.06000137,108.0400009,35.38999939,4.489999771,5.420000076,15.22000027,54.81000137,13.82999992,6.380000114,23.61000061,16.94000053,66.30999756,54.43999863,23.43000031,2.880000114,1509.880005,30.54999924,21.45999908,11.11999989,24.38999939,6.389999866,8.829999924,10.56999969
2021-07-12,61.16999817,104.2799988,59.79999924,31.21999931,83.30000305,58.33000183,82.40000153,71.68000031,26.5,23.02000046,29.98999977,84.59999847,22.42000008,18.52000046,13.32999992,157.0599976,20.40999985,28.70000076,89.83000183,8.430000305,15.06999969,23.13999939,56.91999817,31.92000008,108.4599991,35.36999893,4.46999979,5.349999905,14.56999969,54.74000168,13.61999989,6.289999962,23.04999924,16.65999985,68.79000092,53.66999817,23.13999939,2.869999886,1545.689941,30.47999954,21.26000023,10.73999977,24.12999916,6.449999809,8.960000038,10.36999989
2021-07-13,60.88000107,103.9300003,59.45999908,30.61000061,82.73000336,57.40000153,81.65000153,70.47000122,26.20000076,22.37000084,30.07999992,83.91000366,22.09000015,18.28000069,13.11999989,157.1900024,20.17000008,28.96999931,90.04000092,8.319999695,14.90999985,22.72999954,55.91999817,31.19000053,104.8300018,35.54000092,4.260000229,5.409999847,14.61999989,53.81000137,13.5,6.409999847,22.61000061,16.72999954,69.33000183,52.88000107,23.35000038,2.799999952,1528.050049,30.11000061,20.70000076,10.65999985,23.95999908,6.289999962,8.659999847,10.10000038
2021-07-14,59.52999878,101.9700012,57.66999817,29.54999924,79.66000366,55.11999893,78.54000092,67.66999817,25.60000038,21.67000008,27.82999992,80.38999939,21.45000076,17.93000031,12.52000046,151.8600006,19.04000092,27.29999924,84.58000183,8.06000042,14.39000034,21.39999962,54.88000107,30.15999985,97.77999878,33.61000061,3.930000067,5.119999886,14.27000046,50.84000015,13.25,6.090000153,21.10000038,15.85999966,68.5,48.0,22.37000084,2.75999999,1477.650024,28.46999931,20.18000031,10.52999973,23.82999992,6.0,8.430000305,10.02999973
2021-07-15,58.95000076,101.3000031,57.08000183,28.72999954,76.19000244,54.25,77.16999817,66.80000305,25.55999947,21.21999931,27.22999954,78.37999725,20.69000053,17.86000061,12.23999977,147.2899933,18.46999931,26.64999962,81.73999786,7.739999771,13.85999966,20.87999916,54.47000122,29.42000008,94.19000244,32.56999969,3.650000095,5.03000021,14.06000042,50.72000122,12.97999954,5.860000134,20.42000008,15.48999977,68.23999786,45.84999847,20.75,2.670000076,1453.290039,27.70000076,19.90999985,10.21000004,23.62000084,5.840000153,8.43999958,9.970000267
2021-07-16,57.31999969,98.62000275,55.5,27.87000084,73.91000366,53.25999832,74.48000336,64.87999725,25.28000069,20.60000038,25.94000053,76.37000275,20.05999947,17.63999939,11.75,140.9400024,17.97999954,25.78000069,78.36000061,7.579999924,13.61999989,19.98999977,53.31000137,28.76000023,89.47000122,31.76000023,3.5,4.809999943,13.23999977,50.13999939,12.55000019,5.679999828,19.07999992,14.86999989,67.69999695,41.34999847,20.77000046,2.49000001,1415.699951,26.09000015,19.57999992,10.02000046,23.20000076,5.599999905,8.149999619,9.680000305
2021-07-19,55.34999847,95.95999908,53.70000076,26.64999962,70.33999634,50.88000107,70.55000305,61.91999817,24.71999931,19.64999962,24.81999969,73.65000153,19.36000061,17.18000031,11.11999989,136.6600037,17.20999908,24.93000031,73.19000244,7.21999979,13.23999977,19.04000092,50.20000076,27.84000015,85.27999878,28.75,3.349999905,4.590000153,12.53999996,48.90000153,12.43000031,5.610000134,18.11000061,14.40999985,63.02000046,38.81000137,18.82999992,2.49000001,1398.339966,24.80999947,18.45000076,9.56000042,22.64999962,5.28000021,7.849999905,9.409999847
2021-07-20,55.95999908,96.52999878,54.47000122,27.23999977,71.5,52.11999893,71.12999725,62.56999969,25.03000069,20.04000092,25.37000084,74.23999786,20.06999969,17.46999931,11.34000015,138.9499969,17.55999947,25.32999992,74.91999817,7.460000038,13.55000019,19.69000053,52.38000107,28.57999992,86.98999786,29.85000038,3.430000067,4.730000019,13.06999969,50.81000137,12.61999989,5.800000191,18.63999939,14.77999973,61.61999893,40.29000092,20.05999947,2.569999933,1491.569946,25.47999954,19.64999962,9.800000191,23.0,5.480000019,8.069999695,9.81000042
2021-07-21,57.75999832,99.81999969,57.02000046,28.43000031,74.19000244,54.08000183,73.76000214,64.91000366,25.28000069,20.22999954,27.18000031,76.30000305,20.77000046,17.85000038,11.86999989,145.0899963,18.42000008,26.34000015,79.33999634,7.849999905,14.02000046,21.14999962,53.45999908,29.64999962,92.34999847,31.87000084,3.869999886,4.929999828,13.90999985,52.95999908,12.65999985,5.960000038,19.72999954,15.56000042,65.75,43.04999924,20.77000046,2.670000076,1524.040039,27.29000092,19.70000076,10.13000011,23.37999916,5.610000134,8.109999657,10.03999996
2021-07-22,57.11000061,98.81999969,56.66999817,27.97999954,73.69999695,53.38999939,72.30999756,63.47999954,25.26000023,19.87999916,27.01000023,74.98999786,20.54999924,17.46999931,11.69999981,143.8500061,18.25,25.98999977,78.66999817,7.239999771,13.73999977,20.75,53.09000015,29.39999962,89.23000336,31.67000008,3.75,4.820000172,13.65999985,53.97999954,12.35999966,5.869999886,19.04000092,15.28999996,65.63999939,42.34000015,19.71999931,2.660000086,1508.680054,27.54999924,19.80999947,10.26000023,23.61000061,5.579999924,8.159999847,10.10999966
2021-07-23,57.04000092,98.86000061,55.34000015,28.40999985,72.51000214,53.43000031,72.16999817,63.70999908,25.14999962,20.20999908,26.57999992,74.37000275,20.11000061,17.37000084,11.5,141.9499969,18.20999908,25.62000084,78.23999786,6.940000057,13.56999969,20.71999931,52.95000076,28.84000015,87.23999786,30.78000069,3.579999924,4.860000134,13.68000031,54.79000092,12.28999996,5.989999771,18.62000084,15.30000019,65.0,40.24000168,19.62000084,2.480000019,1499.98999,27.35000038,19.82999992,10.27999973,23.44000053,5.630000114,8.109999657,9.979999542
2021-07-26,58.47999954,100.9499969,56.86999893,29.45999908,74.16999817,54.65999985,74.31999969,65.54000092,25.59000015,20.88999939,27.12000084,75.84999847,20.69000053,17.82999992,11.82999992,144.6600037,18.84000015,26.64999962,80.25,7.389999866,14.25,21.96999931,53.83000183,29.88999939,90.93000031,31.82999992,3.769999981,5.179999828,14.61999989,55.18000031,12.67000008,6.369999886,19.28000069,15.98999977,67.48999786,41.86999893,20.60000038,2.609999895,1496.199951,28.22999954,20.85000038,10.47000027,23.80999947,5.909999847,8.430000305,10.31999969
2021-07-27,57.83000183,100.6100006,56.33000183,29.18000031,72.73000336,54.34000015,74.54000092,65.58000183,25.27000046,20.67000008,26.26000023,74.05999756,20.63999939,17.75,11.36999989,142.6799927,18.55999947,25.94000053,78.55000305,7.360000134,14.06000042,21.25,52.91999817,29.39999962,87.30000305,30.47999954,3.599999905,4.960000038,13.89000034,54.95999908,12.39000034,6.119999886,18.20999908,14.89999962,66.87999725,38.75999832,19.87999916,2.50999999,1443.02002,27.18000031,19.81999969,10.10999966,23.36000061,5.829999924,8.25,9.630000114
